Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
54.66,,NIEDERSTAETTER Monika,74,C.S. FORESTALE,1 fi- 1,Ancona,19/02/2005
54.99,,REINA Daniela,81,G.S. FIAMME AZZURRE,2 fi- 1,Ancona,19/02/2005
55.23,,SCHUTZMANN Maria teresa,79,C.S. AERONAUTICA MILITARE,1 su- 1,Ancona,13/02/2005
55.23,,SCHUTZMANN Maria teresa,79,C.S. AERONAUTICA MILITARE,1 su- 1,Ancona,13/02/2005
55.24,,SCHUTZMANN Maria teresa,79,C.S. AERONAUTICA MILITARE,3 fi- 1,Ancona,19/02/2005
55.26,,SCHUTZMANN Maria teresa,79,C.S. AERONAUTICA MILITARE,2 se- 1,Genova Palasport,09/02/2005
55.44,,REINA Daniela,81,G.S. FIAMME AZZURRE,2 su- 1,Ancona,13/02/2005
55.44,,REINA Daniela,81,G.S. FIAMME AZZURRE,2 su- 1,Ancona,13/02/2005
55.44,,CECCARELLI Benedetta,80,FONDIARIA - SAI ATLETICA,4 fi- 1,Ancona,19/02/2005
55.62,,NIEDERSTAETTER Monika,74,C.S. FORESTALE,5 su- 1,Glasgow,29/01/2005
55.97,,ROSATI Martina,83,ATL. SPORTLIFE LA SPEZIA,1 fi- 1,Genova,05/02/2005
56.00,,ROSATI Martina,83,ATL. SPORTLIFE LA SPEZIA,5 fi- 1,Ancona,19/02/2005
56.05,,ROSATI Martina,83,ATL. SPORTLIFE LA SPEZIA,1 ba- 1,Genova,05/02/2005
56.22,,CECCARELLI Benedetta,80,FONDIARIA - SAI ATLETICA,1 se- 4,Firenze,26/01/2005
56.23,,SCHUTZMANN Maria teresa,79,C.S. AERONAUTICA MILITARE,1 ba- 2,Ancona,19/02/2005
56.23,,MILANI Marta,87,ATL. BERGAMO 1959,6 fi- 1,Ancona,19/02/2005
56.32,,ROSATI Martina,83,ATL. SPORTLIFE LA SPEZIA,1 se- 1,Genova Palasport,12/02/2005
56.35,,CECCARELLI Benedetta,80,FONDIARIA - SAI ATLETICA,1 ba- 1,Ancona,19/02/2005
56.40,,GIUBELLI Camilla,80,ASSI BANCA TOSCANA FIRENZE,1 se- 2,Genova Palasport,09/02/2005
56.41,,ROSATI Martina,83,ATL. SPORTLIFE LA SPEZIA,2 ba- 1,Ancona,19/02/2005
56.50,,MILANI Marta,87,ATL. BERGAMO 1959,2 ba- 2,Ancona,19/02/2005
56.51,,REINA Daniela,81,G.S. FIAMME AZZURRE,1 ba- 3,Ancona,19/02/2005
56.57,,MILANI Marta,87,ATL. BERGAMO 1959,1 fi- 1,Genova,05/02/2005
56.71,,NOBILI Nicoletta,75,ATL. STUDENTESCA CA.RI.RI,3 su- 1,Ancona,13/02/2005
56.71,,NOBILI Nicoletta,75,ATL. STUDENTESCA CA.RI.RI,3 su- 1,Ancona,13/02/2005
56.87,,RUSSO Valentina,85,S.S. TRIONFO LIGURE,2 se- 2,Genova Palasport,09/02/2005
56.90,,RUSSO Valentina,85,S.S. TRIONFO LIGURE,2 fi- 1,Genova,05/02/2005
56.91,,RUSSO Valentina,85,S.S. TRIONFO LIGURE,3 ba- 1,Ancona,19/02/2005
56.96,,GIUBELLI Camilla,80,ASSI BANCA TOSCANA FIRENZE,2 ba- 3,Ancona,19/02/2005
57.02,,NIEDERSTAETTER Monika,74,C.S. FORESTALE,1 ba- 4,Ancona,19/02/2005
57.15,,NOBILI Nicoletta,75,ATL. STUDENTESCA CA.RI.RI,3 ba- 2,Ancona,19/02/2005
57.20,,VIGANO' Diana,82,GINN.MONZESE FORTI E LIBERI,2 se- 1,Genova Palasport,12/02/2005
57.46,,MILANI Marta,87,ATL. BERGAMO 1959,1 ba- 2,Genova,05/02/2005
57.48,,RUSSO Valentina,85,S.S. TRIONFO LIGURE,1 ba- 2,Genova,05/02/2005
57.54,,BARBARINO Carla,67,C.U.S. PARMA,3 se- 1,Genova Palasport,12/02/2005
57.57,,BARBARINO Carla,67,C.U.S. PARMA,3 se- 2,Genova Palasport,09/02/2005
57.60,,CIMARELLI Loredana,72,C.S. FORESTALE,4 se- 2,Genova Palasport,09/02/2005
57.64,,GRASSO Tiziana,85,A.S.D. SCUOLA DI ATL. LEGG. CT,3 fi- 1,Genova,05/02/2005
57.66,,BONFANTI Elena,88,A.ATL. LECCO-COLOMBO COSTRUZ.,1 se- 2,Genova Palasport,12/02/2005
57.67,,CIMARELLI Loredana,72,C.S. FORESTALE,4 su- 1,Ancona,13/02/2005
57.67,,CIMARELLI Loredana,72,C.S. FORESTALE,4 su- 1,Ancona,13/02/2005
57.72,,ALESSANDRIA Eleonora,84,C. U. S. TORINO,2 ba- 1,Genova,05/02/2005
57.73,,GRASSO Tiziana,85,A.S.D. SCUOLA DI ATL. LEGG. CT,1 ba- 3,Genova,05/02/2005
57.73,,BONFANTI Elena,88,A.ATL. LECCO-COLOMBO COSTRUZ.,1 ba- 3,Genova,05/02/2005
57.81,,SIRTOLI Eleonora,87,CAMELOT,2 ba- 3,Genova,05/02/2005
57.84,,SIRTOLI Eleonora,87,CAMELOT,2 fi- 1,Genova,05/02/2005
57.87,,APOLLO Rita,86,C.U.S. TRIESTE,3 fi- 1,Genova,05/02/2005
57.88,,APOLLO Rita,86,C.U.S. TRIESTE,1 ba- 4,Genova,05/02/2005
57.94,,APOLLO Rita,86,C.U.S. TRIESTE,4 ba- 1,Ancona,19/02/2005
58.25,,NOBILI Nicoletta,75,ATL. STUDENTESCA CA.RI.RI,1 su- 1,Napoli,29/01/2005
58.25,,GUERRERA Anna,83,A.S.D. SCUOLA DI ATL. LEGG. CT,2 ba- 2,Genova,05/02/2005
