Codice,Versione Sigma,Warning,Disciplina,Nome,Link
COD8651,Vecchio,,Salto triplo,Salto triplo Donne,https://www.fidal.it/risultati/2021/COD8651/Gara229.htm
COD8651,Vecchio,,Salto in alto,Salto in alto PENTATHLON,https://www.fidal.it/risultati/2021/COD8651/Gara252.htm
COD8651,Vecchio,,Salto in lungo,Salto in lungo PENTATHLON,https://www.fidal.it/risultati/2021/COD8651/Gara254.htm
COD8651,Vecchio,non conosco la massa,Peso,Peso Uomini,https://www.fidal.it/risultati/2021/COD8651/Gara131.htm
COD8651,Vecchio,non conosco la massa,Peso,Peso EPTATHLON,https://www.fidal.it/risultati/2021/COD8651/Gara153.htm
COD8651,Vecchio,non conosco la massa,Peso,Peso Donne,https://www.fidal.it/risultati/2021/COD8651/Gara231.htm
COD8651,Vecchio,non conosco la massa,Peso,Peso  PENTATHLON,https://www.fidal.it/risultati/2021/COD8651/Gara253.htm
REG24796,Vecchio,,60m,60m  MASTER DONNE,https://www.fidal.it/risultati/2021/REG24796/Gara301.htm
REG24796,Vecchio,,200m,200m  MASTER DONNE,https://www.fidal.it/risultati/2021/REG24796/Gara304.htm
REG24796,Vecchio,,400m,400m  MASTER DONNE,https://www.fidal.it/risultati/2021/REG24796/Gara306.htm
REG24796,Vecchio,,800m,800m  MASTER DONNE,https://www.fidal.it/risultati/2021/REG24796/Gara308.htm
REG24796,Vecchio,,1500m,1500m  MASTER DONNE,https://www.fidal.it/risultati/2021/REG24796/Gara311.htm
REG24796,Vecchio,,3000m,3000m  MASTER DONNE (con minimo),https://www.fidal.it/risultati/2021/REG24796/Gara313.htm
REG24796,Vecchio,,60 Hs Master,60 Hs  MASTER DONNE,https://www.fidal.it/risultati/2021/REG24796/Gara320.htm
REG24796,Vecchio,,60m,60m  MASTER UOMINI,https://www.fidal.it/risultati/2021/REG24796/Gara401.htm
REG24796,Vecchio,,200m,200m  MASTER UOMINI,https://www.fidal.it/risultati/2021/REG24796/Gara404.htm
REG24796,Vecchio,,400m,400m  MASTER UOMINI,https://www.fidal.it/risultati/2021/REG24796/Gara406.htm
REG24796,Vecchio,,800m,800m  MASTER UOMINI,https://www.fidal.it/risultati/2021/REG24796/Gara408.htm
REG24796,Vecchio,,1500m,1500m  MASTER UOMINI,https://www.fidal.it/risultati/2021/REG24796/Gara411.htm
REG24796,Vecchio,,3000m,3000m  MASTER UOMINI (con minimo),https://www.fidal.it/risultati/2021/REG24796/Gara413.htm
REG24796,Vecchio,,60 Hs Master,60 Hs  MASTER UOMINI,https://www.fidal.it/risultati/2021/REG24796/Gara420.htm
REG24796,Vecchio,,Salto in alto,Alto  MASTER DONNE,https://www.fidal.it/risultati/2021/REG24796/Gara326.htm
REG24796,Vecchio,,Salto con l'asta,Asta  MASTER DONNE - 1 Gruppo,https://www.fidal.it/risultati/2021/REG24796/Gara327.htm
REG24796,Vecchio,,Salto in lungo,Lungo  MASTER DONNE,https://www.fidal.it/risultati/2021/REG24796/Gara328.htm
REG24796,Vecchio,,Salto triplo,Triplo  MASTER DONNE,https://www.fidal.it/risultati/2021/REG24796/Gara329.htm
REG24796,Vecchio,,Salto con l'asta,Asta  MASTER DONNE - 2 Gruppo,https://www.fidal.it/risultati/2021/REG24796/Gara330.htm
REG24796,Vecchio,,Salto con l'asta,Asta  MASTER UOMINI - 1 Gruppo,https://www.fidal.it/risultati/2021/REG24796/Gara425.htm
REG24796,Vecchio,,Salto in alto,Alto  MASTER UOMINI,https://www.fidal.it/risultati/2021/REG24796/Gara426.htm
REG24796,Vecchio,,Salto con l'asta,Asta  MASTER UOMINI - 2 Gruppo,https://www.fidal.it/risultati/2021/REG24796/Gara427.htm
REG24796,Vecchio,,Salto in lungo,Lungo  MASTER UOMINI,https://www.fidal.it/risultati/2021/REG24796/Gara428.htm
REG24796,Vecchio,,Salto triplo,Triplo  MASTER UOMINI,https://www.fidal.it/risultati/2021/REG24796/Gara429.htm
REG24796,Vecchio,,Peso Master,Peso  MASTER DONNE,https://www.fidal.it/risultati/2021/REG24796/Gara331.htm
REG24796,Vecchio,,Peso Master,Peso  MASTER UOMINI,https://www.fidal.it/risultati/2021/REG24796/Gara431.htm
REG24796,Vecchio,,Peso 7.260Kg,Peso Kg 7.260 ASSOLUTI UOMINI (EXTRA),https://www.fidal.it/risultati/2021/REG24796/Gara436.htm
REG24778,Vecchio,,60m,60 piani MASTER FEMMINILE,https://www.fidal.it/risultati/2021/REG24778/Gara001.htm
REG24778,Vecchio,,60 Hs Master,60 Hs H 84-8.50 MASTER 35 FEMMINILE,https://www.fidal.it/risultati/2021/REG24778/Gara020.htm
REG24778,Vecchio,,60 Hs Master,60 Hs H 76-8.00 MASTER 40-45 FEMMINILE,https://www.fidal.it/risultati/2021/REG24778/Gara021.htm
REG24778,Vecchio,,60 Hs Master,60 Hs H 76-7.00 MASTER 50-55 FEMMINILE,https://www.fidal.it/risultati/2021/REG24778/Gara022.htm
REG24778,Vecchio,'+' sus,60 Hs Master,60 Hs H 68.6-7.00 MASTER 60+ FEMMINILE,https://www.fidal.it/risultati/2021/REG24778/Gara023.htm
REG24778,Vecchio,,60m,60 piani MASTER MASCHILE,https://www.fidal.it/risultati/2021/REG24778/Gara101.htm
REG24778,Vecchio,,60 Hs Master,60 Hs H 100 MASTER 35-40-45 MASCHILE,https://www.fidal.it/risultati/2021/REG24778/Gara120.htm
REG24778,Vecchio,,60 Hs Master,60 Hs H 91-8.50 MASTER 50-55 MASCHILE,https://www.fidal.it/risultati/2021/REG24778/Gara121.htm
REG24778,Vecchio,,60 Hs Master,60 Hs H 84-8.00 MASTER 60-65 MASCHILE,https://www.fidal.it/risultati/2021/REG24778/Gara122.htm
REG24778,Vecchio,,60 Hs Master,60 Hs H 76-7.00 MASTER 70-75 MASCHILE,https://www.fidal.it/risultati/2021/REG24778/Gara123.htm
REG24778,Vecchio,,Salto in alto,Salto in alto/HJ MASTER FEMMINILE,https://www.fidal.it/risultati/2021/REG24778/Gara026.htm
REG24778,Vecchio,,Salto con l'asta,Salto con l'asta/PV MASTER FEMMINILE,https://www.fidal.it/risultati/2021/REG24778/Gara027.htm
REG24778,Vecchio,,Salto in lungo,Salto in lungo/LJ MASTER FEMMINILE,https://www.fidal.it/risultati/2021/REG24778/Gara028.htm
REG24778,Vecchio,,Salto in alto,Salto in alto/HJ MASTER MASCHILE,https://www.fidal.it/risultati/2021/REG24778/Gara126.htm
REG24778,Vecchio,,Salto con l'asta,Salto con l'asta/PV MASTER MASCHILE,https://www.fidal.it/risultati/2021/REG24778/Gara127.htm
REG24778,Vecchio,,Salto in lungo,Salto in lungo/LJ MASTER MASCHILE,https://www.fidal.it/risultati/2021/REG24778/Gara128.htm
COD8649,Vecchio,,60m,60 piani EPTATHLON PROMESSE UOMINI,https://www.fidal.it/risultati/2021/COD8649/Gara041.htm
COD8649,Vecchio,,60 Hs h106,60hs H106 EPTATHLON PROMESSE UOMINI,https://www.fidal.it/risultati/2021/COD8649/Gara045.htm
COD8649,Vecchio,,1000m,1000m EPTATHLON PROMESSE UOMINI,https://www.fidal.it/risultati/2021/COD8649/Gara047.htm
COD8649,Vecchio,,60m,60 piani EPTATHLON JUNIOR UOMINI,https://www.fidal.it/risultati/2021/COD8649/Gara051.htm
COD8649,Vecchio,,60 Hs h100,60hs H100 EPTATHLON JUNIOR UOMINI,https://www.fidal.it/risultati/2021/COD8649/Gara055.htm
COD8649,Vecchio,,1000m,1000m EPTATHLON JUNIOR UOMINI,https://www.fidal.it/risultati/2021/COD8649/Gara057.htm
COD8649,Vecchio,,60 Hs h84,60hs H84 PENTATHLON PROMESSE DONNE,https://www.fidal.it/risultati/2021/COD8649/Gara061.htm
COD8649,Vecchio,,800m,800m PENTATHLON PROMESSE DONNE,https://www.fidal.it/risultati/2021/COD8649/Gara065.htm
COD8649,Vecchio,,60 Hs h84,60hs H84 PENTATHLON JUNIOR DONNE,https://www.fidal.it/risultati/2021/COD8649/Gara071.htm
COD8649,Vecchio,,800m,800m PENTATHLON JUNIOR DONNE,https://www.fidal.it/risultati/2021/COD8649/Gara075.htm
COD8649,Vecchio,,60 Hs h76,60hs H76 PENTATHLON ALLIEVE,https://www.fidal.it/risultati/2021/COD8649/Gara081.htm
COD8649,Vecchio,,800m,800m PENTATHLON ALLIEVE,https://www.fidal.it/risultati/2021/COD8649/Gara085.htm
COD8649,Vecchio,,60 Hs h91,60hs H91 PENTATHLON ALLIEVI,https://www.fidal.it/risultati/2021/COD8649/Gara091.htm
COD8649,Vecchio,,1000m,1000m PENTATHLON ALLIEVI,https://www.fidal.it/risultati/2021/COD8649/Gara095.htm
COD8649,Vecchio,,Salto in lungo,Lungo EPTATHLON PROMESSE UOMINI,https://www.fidal.it/risultati/2021/COD8649/Gara042.htm
COD8649,Vecchio,,Salto in alto,Alto EPTATHLON PROMESSE UOMINI,https://www.fidal.it/risultati/2021/COD8649/Gara044.htm
COD8649,Vecchio,,Salto con l'asta,Asta EPTATHLON PROMESSE UOMINI,https://www.fidal.it/risultati/2021/COD8649/Gara046.htm
COD8649,Vecchio,,Salto in lungo,Lungo EPTATHLON JUNIOR UOMINI,https://www.fidal.it/risultati/2021/COD8649/Gara052.htm
COD8649,Vecchio,,Salto in alto,Alto EPTATHLON JUNIOR UOMINI,https://www.fidal.it/risultati/2021/COD8649/Gara054.htm
COD8649,Vecchio,,Salto con l'asta,Asta EPTATHLON JUNIOR UOMINI,https://www.fidal.it/risultati/2021/COD8649/Gara056.htm
COD8649,Vecchio,,Salto in alto,Alto PENTATHLON PROMESSE DONNE,https://www.fidal.it/risultati/2021/COD8649/Gara062.htm
COD8649,Vecchio,,Salto in lungo,Lungo PENTATHLON PROMESSE DONNE,https://www.fidal.it/risultati/2021/COD8649/Gara064.htm
COD8649,Vecchio,,Salto in alto,Alto PENTATHLON JUNIOR DONNE,https://www.fidal.it/risultati/2021/COD8649/Gara072.htm
COD8649,Vecchio,,Salto in lungo,Lungo PENTATHLON JUNIOR DONNE,https://www.fidal.it/risultati/2021/COD8649/Gara074.htm
COD8649,Vecchio,,Salto in alto,Alto PENTATHLON ALLIEVE,https://www.fidal.it/risultati/2021/COD8649/Gara082.htm
COD8649,Vecchio,,Salto in lungo,Lungo PENTATHLON ALLIEVE,https://www.fidal.it/risultati/2021/COD8649/Gara084.htm
COD8649,Vecchio,,Salto in lungo,Lungo PENTATHLON ALLIEVI,https://www.fidal.it/risultati/2021/COD8649/Gara092.htm
COD8649,Vecchio,,Salto in alto,Alto PENTATHLON ALLIEVI,https://www.fidal.it/risultati/2021/COD8649/Gara094.htm
COD8649,Vecchio,,Peso 7.260Kg,Peso Kg 7.260 EPTATHLON PROMESSE UOMINI,https://www.fidal.it/risultati/2021/COD8649/Gara043.htm
COD8649,Vecchio,,Peso 6.000Kg,Peso Kg 6 EPTATHLON JUNIOR UOMINI,https://www.fidal.it/risultati/2021/COD8649/Gara053.htm
COD8649,Vecchio,,Peso 4.000Kg,Peso Kg 4 PENTATHLON PROMESSE DONNE,https://www.fidal.it/risultati/2021/COD8649/Gara063.htm
COD8649,Vecchio,,Peso 4.000Kg,Peso Kg 4 PENTATHLON JUNIOR DONNE,https://www.fidal.it/risultati/2021/COD8649/Gara073.htm
COD8649,Vecchio,,Peso 3.000Kg,Peso Kg 3 PENTATHLON ALLIEVE,https://www.fidal.it/risultati/2021/COD8649/Gara083.htm
COD8649,Vecchio,,Peso 5.000Kg,Peso Kg 5 PENTATHLON ALLIEVI,https://www.fidal.it/risultati/2021/COD8649/Gara093.htm
COD8652,Vecchio,,60m,60 metri SF35,https://www.fidal.it/risultati/2021/COD8652/Gara301.htm
COD8652,Vecchio,,200m,200 metri SF35,https://www.fidal.it/risultati/2021/COD8652/Gara302.htm
COD8652,Vecchio,,400m,400 metri SF35,https://www.fidal.it/risultati/2021/COD8652/Gara303.htm
COD8652,Vecchio,,800m,800 metri SF35,https://www.fidal.it/risultati/2021/COD8652/Gara304.htm
COD8652,Vecchio,,1500m,1500 metri SF35,https://www.fidal.it/risultati/2021/COD8652/Gara305.htm
COD8652,Vecchio,,3000m,3000 metri SF35,https://www.fidal.it/risultati/2021/COD8652/Gara306.htm
COD8652,Vecchio,,60 Hs Master,60 Hs H 84-8.50 SF35,https://www.fidal.it/risultati/2021/COD8652/Gara307.htm
COD8652,Vecchio,,Salto in alto,Salto in alto/HJ SF35,https://www.fidal.it/risultati/2021/COD8652/Gara308.htm
COD8652,Vecchio,,Salto in lungo,Salto in lungo/LJ SF35,https://www.fidal.it/risultati/2021/COD8652/Gara310.htm
COD8652,Vecchio,,Salto triplo,Salto triplo/TJ SF35,https://www.fidal.it/risultati/2021/COD8652/Gara311.htm
COD8652,Vecchio,,Marcia 3000m,Marcia 3000m F35-40-45-50-55,https://www.fidal.it/risultati/2021/COD8652/Gara718.htm
COD8652,Vecchio,,Salto con l'asta,Salto con l'asta/PV F35-40-45,https://www.fidal.it/risultati/2021/COD8652/Gara816.htm
COD8652,Vecchio,,Salto in lungo,Salto in lungo/LJ F35-40,https://www.fidal.it/risultati/2021/COD8652/Gara817.htm
COD8652,Vecchio,,Salto in alto,Salto in alto/HJ F35-45,https://www.fidal.it/risultati/2021/COD8652/Gara820.htm
COD8652,Vecchio,,Salto triplo,Salto triplo/TJ F35-45,https://www.fidal.it/risultati/2021/COD8652/Gara825.htm
COD8652,Vecchio,,60m,60 metri SF40,https://www.fidal.it/risultati/2021/COD8652/Gara321.htm
COD8652,Vecchio,,200m,200 metri SF40,https://www.fidal.it/risultati/2021/COD8652/Gara322.htm
COD8652,Vecchio,,400m,400 metri SF40,https://www.fidal.it/risultati/2021/COD8652/Gara323.htm
COD8652,Vecchio,,800m,800 metri SF40,https://www.fidal.it/risultati/2021/COD8652/Gara324.htm
COD8652,Vecchio,,1500m,1500 metri SF40,https://www.fidal.it/risultati/2021/COD8652/Gara325.htm
COD8652,Vecchio,,3000m,3000 metri SF40,https://www.fidal.it/risultati/2021/COD8652/Gara326.htm
COD8652,Vecchio,,60 Hs Master,60 Hs H 76-8.00 SF40,https://www.fidal.it/risultati/2021/COD8652/Gara327.htm
COD8652,Vecchio,,Salto con l'asta,Salto con l'asta/PV SF40,https://www.fidal.it/risultati/2021/COD8652/Gara329.htm
COD8652,Vecchio,,Salto in lungo,Salto in lungo/LJ SF40,https://www.fidal.it/risultati/2021/COD8652/Gara330.htm
COD8652,Vecchio,,Marcia 3000m,Marcia 3000 metri SF40,https://www.fidal.it/risultati/2021/COD8652/Gara337.htm
COD8652,Vecchio,,60 Hs Master,60 Hs H 76-8.00 F40-45,https://www.fidal.it/risultati/2021/COD8652/Gara721.htm
COD8652,Vecchio,,60m,60 metri SF45,https://www.fidal.it/risultati/2021/COD8652/Gara341.htm
COD8652,Vecchio,,200m,200 metri SF45,https://www.fidal.it/risultati/2021/COD8652/Gara342.htm
COD8652,Vecchio,,400m,400 metri SF45,https://www.fidal.it/risultati/2021/COD8652/Gara343.htm
COD8652,Vecchio,,800m,800 metri SF45,https://www.fidal.it/risultati/2021/COD8652/Gara344.htm
COD8652,Vecchio,,1500m,1500 metri SF45,https://www.fidal.it/risultati/2021/COD8652/Gara345.htm
COD8652,Vecchio,,3000m,3000 metri SF45,https://www.fidal.it/risultati/2021/COD8652/Gara346.htm
COD8652,Vecchio,,60 Hs Master,60 Hs H 76-8.00 SF45,https://www.fidal.it/risultati/2021/COD8652/Gara347.htm
COD8652,Vecchio,,Salto in alto,Salto in alto/HJ SF45,https://www.fidal.it/risultati/2021/COD8652/Gara348.htm
COD8652,Vecchio,,Salto con l'asta,Salto con l'asta/PV SF45,https://www.fidal.it/risultati/2021/COD8652/Gara349.htm
COD8652,Vecchio,,Salto in lungo,Salto in lungo/LJ SF45,https://www.fidal.it/risultati/2021/COD8652/Gara350.htm
COD8652,Vecchio,,Salto triplo,Salto triplo/TJ SF45,https://www.fidal.it/risultati/2021/COD8652/Gara351.htm
COD8652,Vecchio,,Peso 4.000Kg,Peso/SP Kg 4.000 SF45,https://www.fidal.it/risultati/2021/COD8652/Gara352.htm
COD8652,Vecchio,,Marcia 3000m,Marcia 3000 metri SF45,https://www.fidal.it/risultati/2021/COD8652/Gara357.htm
COD8652,Vecchio,,Peso Master,Peso/SP F45-55,https://www.fidal.it/risultati/2021/COD8652/Gara821.htm
COD8652,Vecchio,,60m,60 metri SF50,https://www.fidal.it/risultati/2021/COD8652/Gara361.htm
COD8652,Vecchio,,200m,200 metri SF50,https://www.fidal.it/risultati/2021/COD8652/Gara362.htm
COD8652,Vecchio,,400m,400 metri SF50,https://www.fidal.it/risultati/2021/COD8652/Gara363.htm
COD8652,Vecchio,,800m,800 metri SF50,https://www.fidal.it/risultati/2021/COD8652/Gara364.htm
COD8652,Vecchio,,1500m,1500 metri SF50,https://www.fidal.it/risultati/2021/COD8652/Gara365.htm
COD8652,Vecchio,,3000m,3000 metri SF50,https://www.fidal.it/risultati/2021/COD8652/Gara366.htm
COD8652,Vecchio,,60 Hs Master,60 Hs H 76-7.00 SF50,https://www.fidal.it/risultati/2021/COD8652/Gara367.htm
COD8652,Vecchio,,Salto in alto,Salto in alto/HJ SF50,https://www.fidal.it/risultati/2021/COD8652/Gara368.htm
COD8652,Vecchio,,Salto triplo,Salto triplo/TJ SF50,https://www.fidal.it/risultati/2021/COD8652/Gara371.htm
COD8652,Vecchio,,Peso 3.000Kg,Peso/SP Kg 3.000 SF50,https://www.fidal.it/risultati/2021/COD8652/Gara372.htm
COD8652,Vecchio,,Marcia 3000m,Marcia 3000 metri SF50,https://www.fidal.it/risultati/2021/COD8652/Gara377.htm
COD8652,Vecchio,,3000m,3000 metri F50-55,https://www.fidal.it/risultati/2021/COD8652/Gara716.htm
COD8652,Vecchio,,1500m,1500 metri F50-55,https://www.fidal.it/risultati/2021/COD8652/Gara719.htm
COD8652,Vecchio,,60 Hs Master,60 Hs H 76-7.00 F50-55,https://www.fidal.it/risultati/2021/COD8652/Gara720.htm
COD8652,Vecchio,,Salto triplo,Salto triplo/TJ F50-55,https://www.fidal.it/risultati/2021/COD8652/Gara819.htm
COD8652,Vecchio,,Peso Master,Peso/SP Master F50,https://www.fidal.it/risultati/2021/COD8652/Gara823.htm
COD8652,Vecchio,,Salto in alto,Salto in alto/HJ F50-55,https://www.fidal.it/risultati/2021/COD8652/Gara824.htm
COD8652,Vecchio,,60m,60 metri SF55,https://www.fidal.it/risultati/2021/COD8652/Gara381.htm
COD8652,Vecchio,,200m,200 metri SF55,https://www.fidal.it/risultati/2021/COD8652/Gara382.htm
COD8652,Vecchio,,400m,400 metri SF55,https://www.fidal.it/risultati/2021/COD8652/Gara383.htm
COD8652,Vecchio,,800m,800 metri SF55,https://www.fidal.it/risultati/2021/COD8652/Gara384.htm
COD8652,Vecchio,,1500m,1500 metri SF55,https://www.fidal.it/risultati/2021/COD8652/Gara385.htm
COD8652,Vecchio,,3000m,3000 metri SF55,https://www.fidal.it/risultati/2021/COD8652/Gara386.htm
COD8652,Vecchio,,60 Hs Master,60 Hs H 76-7.00 SF55,https://www.fidal.it/risultati/2021/COD8652/Gara387.htm
COD8652,Vecchio,,Salto in alto,Salto in alto/HJ SF55,https://www.fidal.it/risultati/2021/COD8652/Gara388.htm
COD8652,Vecchio,,Salto in lungo,Salto in lungo/LJ SF55,https://www.fidal.it/risultati/2021/COD8652/Gara390.htm
COD8652,Vecchio,,Salto triplo,Salto triplo/TJ SF55,https://www.fidal.it/risultati/2021/COD8652/Gara391.htm
COD8652,Vecchio,,Peso 3.000Kg,Peso/SP Kg 3.000 SF55,https://www.fidal.it/risultati/2021/COD8652/Gara392.htm
COD8652,Vecchio,,60m,60 metri SF60,https://www.fidal.it/risultati/2021/COD8652/Gara401.htm
COD8652,Vecchio,,200m,200 metri SF60,https://www.fidal.it/risultati/2021/COD8652/Gara402.htm
COD8652,Vecchio,,400m,400 metri SF60,https://www.fidal.it/risultati/2021/COD8652/Gara403.htm
COD8652,Vecchio,,800m,800 metri SF60,https://www.fidal.it/risultati/2021/COD8652/Gara404.htm
COD8652,Vecchio,,1500m,1500 metri SF60,https://www.fidal.it/risultati/2021/COD8652/Gara405.htm
COD8652,Vecchio,,3000m,3000 metri SF60,https://www.fidal.it/risultati/2021/COD8652/Gara406.htm
COD8652,Vecchio,,60 Hs Master,60 Hs H 68.6-7.00 SF60,https://www.fidal.it/risultati/2021/COD8652/Gara407.htm
COD8652,Vecchio,,Salto in alto,Salto in alto/HJ SF60,https://www.fidal.it/risultati/2021/COD8652/Gara408.htm
COD8652,Vecchio,,Salto con l'asta,Salto con l'asta/PV SF60,https://www.fidal.it/risultati/2021/COD8652/Gara409.htm
COD8652,Vecchio,,Salto in lungo,Salto in lungo/LJ SF60,https://www.fidal.it/risultati/2021/COD8652/Gara410.htm
COD8652,Vecchio,,Salto triplo,Salto triplo/TJ SF60,https://www.fidal.it/risultati/2021/COD8652/Gara411.htm
COD8652,Vecchio,,Peso 3.000Kg,Peso/SP Kg 3.000 SF60,https://www.fidal.it/risultati/2021/COD8652/Gara412.htm
COD8652,Vecchio,,Marcia 3000m,Marcia 3000 metri SF60,https://www.fidal.it/risultati/2021/COD8652/Gara417.htm
COD8652,Vecchio,,1500m,1500 metri F60+,https://www.fidal.it/risultati/2021/COD8652/Gara701.htm
COD8652,Vecchio,,Marcia 3000m,Marcia 3000m F60+,https://www.fidal.it/risultati/2021/COD8652/Gara706.htm
COD8652,Vecchio,,3000m,3000 metri F60+,https://www.fidal.it/risultati/2021/COD8652/Gara713.htm
COD8652,Vecchio,,60m,60 piani F60-75,https://www.fidal.it/risultati/2021/COD8652/Gara723.htm
COD8652,Vecchio,,200m,200 metri F60-75,https://www.fidal.it/risultati/2021/COD8652/Gara725.htm
COD8652,Vecchio,,Salto con l'asta,Salto con l'asta/PV M70+/F60,https://www.fidal.it/risultati/2021/COD8652/Gara802.htm
COD8652,Vecchio,,Peso 3.000Kg,Peso/SP Kg 3.000 F60-65,https://www.fidal.it/risultati/2021/COD8652/Gara805.htm
COD8652,Vecchio,,Salto triplo,Salto triplo/TJ F60+,https://www.fidal.it/risultati/2021/COD8652/Gara808.htm
COD8652,Vecchio,,Salto in alto,Salto in alto/HJ F60+,https://www.fidal.it/risultati/2021/COD8652/Gara814.htm
COD8652,Vecchio,,400m,400 metri SF65,https://www.fidal.it/risultati/2021/COD8652/Gara423.htm
COD8652,Vecchio,,800m,800 metri SF65,https://www.fidal.it/risultati/2021/COD8652/Gara424.htm
COD8652,Vecchio,,1500m,1500 metri SF65,https://www.fidal.it/risultati/2021/COD8652/Gara425.htm
COD8652,Vecchio,,3000m,3000 metri SF65,https://www.fidal.it/risultati/2021/COD8652/Gara426.htm
COD8652,Vecchio,,Peso 3.000Kg,Peso/SP Kg 3.000 SF65,https://www.fidal.it/risultati/2021/COD8652/Gara432.htm
COD8652,Vecchio,,400m,400 metri F65+,https://www.fidal.it/risultati/2021/COD8652/Gara709.htm
COD8652,Vecchio,,800m,800 metri F65+,https://www.fidal.it/risultati/2021/COD8652/Gara711.htm
COD8652,Vecchio,,400m,400 metri SF70,https://www.fidal.it/risultati/2021/COD8652/Gara443.htm
COD8652,Vecchio,,800m,800 metri SF70,https://www.fidal.it/risultati/2021/COD8652/Gara444.htm
COD8652,Vecchio,,3000m,3000 metri SF70,https://www.fidal.it/risultati/2021/COD8652/Gara446.htm
COD8652,Vecchio,,Salto triplo,Salto triplo/TJ SF70,https://www.fidal.it/risultati/2021/COD8652/Gara451.htm
COD8652,Vecchio,,Peso 3.000Kg,Peso/SP Kg 3.000 SF70,https://www.fidal.it/risultati/2021/COD8652/Gara452.htm
COD8652,Vecchio,,Marcia 3000m,Marcia 3000 metri SF70,https://www.fidal.it/risultati/2021/COD8652/Gara457.htm
COD8652,Vecchio,,Peso 3.000Kg,Peso/SP Kg 3.000 F70+,https://www.fidal.it/risultati/2021/COD8652/Gara809.htm
COD8652,Vecchio,,60m,60 metri SF75,https://www.fidal.it/risultati/2021/COD8652/Gara461.htm
COD8652,Vecchio,,200m,200 metri SF75,https://www.fidal.it/risultati/2021/COD8652/Gara462.htm
COD8652,Vecchio,,Salto in alto,Salto in alto/HJ SF75,https://www.fidal.it/risultati/2021/COD8652/Gara468.htm
COD8652,Vecchio,,Peso 2.000Kg,Peso/SP Kg 2.000 SF75,https://www.fidal.it/risultati/2021/COD8652/Gara472.htm
COD8652,Vecchio,,400m,400 metri SF85,https://www.fidal.it/risultati/2021/COD8652/Gara503.htm
COD8652,Vecchio,,Salto in alto,Salto in alto/HJ SF85,https://www.fidal.it/risultati/2021/COD8652/Gara508.htm
COD8652,Vecchio,,Peso 2.000Kg,Peso/SP Kg 2.000 SF90,https://www.fidal.it/risultati/2021/COD8652/Gara532.htm
COD8652,Vecchio,,60m,60 metri SM35,https://www.fidal.it/risultati/2021/COD8652/Gara001.htm
COD8652,Vecchio,,200m,200 metri SM35,https://www.fidal.it/risultati/2021/COD8652/Gara002.htm
COD8652,Vecchio,,400m,400 metri SM35,https://www.fidal.it/risultati/2021/COD8652/Gara003.htm
COD8652,Vecchio,,800m,800 metri SM35,https://www.fidal.it/risultati/2021/COD8652/Gara004.htm
COD8652,Vecchio,,1500m,1500 metri SM35,https://www.fidal.it/risultati/2021/COD8652/Gara005.htm
COD8652,Vecchio,,3000m,3000 metri SM35,https://www.fidal.it/risultati/2021/COD8652/Gara006.htm
COD8652,Vecchio,,60 Hs Master,60 Hs H 100 SM35,https://www.fidal.it/risultati/2021/COD8652/Gara007.htm
COD8652,Vecchio,,Salto in alto,Salto in alto/HJ SM35,https://www.fidal.it/risultati/2021/COD8652/Gara008.htm
COD8652,Vecchio,,Salto con l'asta,Salto con l'asta/PV SM35,https://www.fidal.it/risultati/2021/COD8652/Gara009.htm
COD8652,Vecchio,,Salto in lungo,Salto in lungo/LJ SM35,https://www.fidal.it/risultati/2021/COD8652/Gara010.htm
COD8652,Vecchio,,Salto triplo,Salto triplo/TJ SM35,https://www.fidal.it/risultati/2021/COD8652/Gara011.htm
COD8652,Vecchio,,Peso 7.260Kg,Peso/SP Kg 7.260 SM35,https://www.fidal.it/risultati/2021/COD8652/Gara012.htm
COD8652,Vecchio,,Marcia 3000m,Marcia 3000 metri SM35,https://www.fidal.it/risultati/2021/COD8652/Gara017.htm
COD8652,Vecchio,,Marcia 3000m,Marcia 3000m M35-40-45-50-55,https://www.fidal.it/risultati/2021/COD8652/Gara717.htm
COD8652,Vecchio,,60 Hs Master,60 Hs H 100 M35-40,https://www.fidal.it/risultati/2021/COD8652/Gara722.htm
COD8652,Vecchio,,Salto in alto,Salto in alto/HJ M35-40,https://www.fidal.it/risultati/2021/COD8652/Gara815.htm
COD8652,Vecchio,,Salto con l'asta,Salto con l'asta/PV M35-40-45,https://www.fidal.it/risultati/2021/COD8652/Gara818.htm
COD8652,Vecchio,,Salto triplo,Salto triplo/TJ M35-40,https://www.fidal.it/risultati/2021/COD8652/Gara822.htm
COD8652,Vecchio,,Peso Master,Peso/SP Master M35-40-45,https://www.fidal.it/risultati/2021/COD8652/Gara826.htm
COD8652,Vecchio,,60m,60 metri SM40,https://www.fidal.it/risultati/2021/COD8652/Gara021.htm
COD8652,Vecchio,,200m,200 metri SM40,https://www.fidal.it/risultati/2021/COD8652/Gara022.htm
COD8652,Vecchio,,400m,400 metri SM40,https://www.fidal.it/risultati/2021/COD8652/Gara023.htm
COD8652,Vecchio,,800m,800 metri SM40,https://www.fidal.it/risultati/2021/COD8652/Gara024.htm
COD8652,Vecchio,,1500m,1500 metri SM40,https://www.fidal.it/risultati/2021/COD8652/Gara025.htm
COD8652,Vecchio,,3000m,3000 metri SM40,https://www.fidal.it/risultati/2021/COD8652/Gara026.htm
